日期,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2024-02-07,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.21132635389343424,-0.24345396698560795,0.12912464422165318,-0.2550887487815058,低波动,2.4153,-23.110000000000007,-23.080000000000034,利率下行,低利率
2024-02-14,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.1672837084103318,-0.23879684633044107,0.1314903622070716,-0.25005860600698215,低波动,2.4153,-24.800000000000022,-14.96000000000004,利率下行,低利率
2024-02-21,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.1163822285290278,-0.2081758170502468,0.1398847731458965,-0.24946484231366906,低波动,2.4119,-27.04,-14.159999999999995,利率下行,低利率
2024-02-28,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.10451742116478457,-0.18064091596385679,0.145883476402943,-0.24946484231366872,低波动,2.3376,-34.49999999999997,-22.239999999999995,利率下行,低利率
2024-03-06,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.09241382889595695,-0.15303051269632606,0.14861203514536706,-0.2494648423136685,低波动,2.265,-40.74999999999997,-37.25000000000001,利率下行,低利率
2024-03-13,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.06484798206181908,-0.13028092320927231,0.15116548834864085,-0.24946484231366894,低波动,2.3326,-29.000000000000004,-28.240000000000045,利率下行,低利率
2024-03-20,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.04232803370908533,-0.12313533755337192,0.15141217335831988,-0.24946484231366872,低波动,2.2951,-32.70999999999997,-36.98999999999999,利率下行,低利率
2024-03-27,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.07448005686411774,-0.15161155228480228,0.1577282304203836,-0.24946484231366883,低波动,2.2876,-27.010000000000023,-40.01000000000001,利率下行,低利率
2024-04-03,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.05695213248577469,-0.1489206388423534,0.16137987481283114,-0.24946484231366872,低波动,2.2837,-26.94000000000001,-40.39999999999999,利率下行,低利率
2024-04-10,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.07066000579033438,-0.1666915064500638,0.16303105754214048,-0.24946484231366883,低波动,2.2972,-20.10000000000001,-40.039999999999985,利率下行,低利率
2024-04-17,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.07441990531835507,-0.18489036249859747,0.16376867158566805,-0.22194997416832574,低波动,2.2608,-24.68999999999997,-44.43999999999999,利率下行,低利率
2024-04-24,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.04747950077013685,-0.1425670967403202,0.16026404927368693,-0.22194997416832596,低波动,2.2727,-23.150000000000006,-43.250000000000014,利率下行,低利率
2024-05-01,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.034602734122355705,-0.12061830856413158,0.1660335573627113,-0.21965246981571995,中波动,2.2727,-16.029999999999987,-41.259999999999984,利率下行,低利率
2024-05-08,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.0423095632135182,-0.11010526305157298,0.1645735867552051,-0.21692368741533397,低波动,2.2955,-11.979999999999968,-35.089999999999975,利率下行,低利率
2024-05-15,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.05405106378844815,-0.10778952769669814,0.1641814460452318,-0.21692368741533385,低波动,2.302,-11.329999999999973,-36.129999999999995,利率下行,低利率
2024-05-22,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.03737032441848598,-0.08941909825807803,0.1643541255873346,-0.2169236874153342,低波动,2.3123,-9.960000000000013,-37.000000000000014,利率震荡,低利率
2024-05-29,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.05088384860201134,-0.10544932646820904,0.16709577803709041,-0.21692368741533363,中波动,2.2776,-6.000000000000005,-40.49999999999998,利率震荡,低利率
2024-06-05,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.04016770095394684,-0.1120828961776531,0.16497672674826788,-0.21692368741533385,低波动,2.2808,1.5800000000000036,-39.16999999999997,利率震荡,低利率
2024-06-12,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.058444861971027384,-0.14000990890170184,0.16617565717231433,-0.21692368741533363,中波动,2.276,-5.659999999999998,-34.660000000000004,利率震荡,低利率
2024-06-19,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.03174477617972604,-0.14284305031293865,0.1619325652040403,-0.21692368741533385,低波动,2.2429,-5.220000000000002,-37.92999999999998,利率震荡,低利率
2024-06-26,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.05468170044009102,-0.1575963116908532,0.16833558228680942,-0.21692368741533385,中波动,2.2225,-6.509999999999971,-33.519999999999996,利率震荡,低利率
2024-07-03,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.07641662101635582,-0.17380478011306166,0.1644946826790126,-0.21692368741533397,低波动,2.2426,-4.110000000000014,-31.050000000000022,利率震荡,低利率
2024-07-10,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.05615045292768239,-0.1806577896824375,0.1578477420746336,-0.21692368741533397,低波动,2.2707,-2.649999999999997,-22.750000000000004,利率震荡,低利率
2024-07-17,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.03652234653605335,-0.1698024090017004,0.158496536609342,-0.21692368741533363,低波动,2.2598,-0.1000000000000334,-24.79,利率震荡,低利率
2024-07-24,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.023646099739266013,-0.19566908886728662,0.15316812121329856,-0.21692368741533385,低波动,2.2381,-3.459999999999974,-26.609999999999978,利率震荡,低利率
2024-07-31,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,0.011218177826340048,-0.19703048925418643,0.1501222562846842,-0.21132635389343435,低波动,2.1494,-12.329999999999997,-28.359999999999985,利率下行,低利率
2024-08-07,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,0.013081527043224073,-0.20100929826361313,0.14977949809672828,-0.18510619446624332,低波动,2.1414,-15.410000000000013,-27.38999999999998,利率下行,低利率
2024-08-14,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.018616802305329472,-0.18278622298728375,0.14718533272687376,-0.18171159119578795,低波动,2.1966,-10.539999999999994,-21.86999999999997,利率下行,低利率
2024-08-21,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.05954886757179201,-0.16900066618643472,0.13900837002894514,-0.18746127424033987,低波动,2.167,-14.53000000000002,-24.490000000000034,利率下行,低利率
2024-08-28,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.10417777134085882,-0.19780680050240218,0.13047856878201286,-0.2007453351678089,低波动,2.1673,-11.030000000000006,-17.030000000000012,利率下行,低利率
2024-09-04,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.1148237078963108,-0.19662623829753878,0.12745742696896536,-0.19118750415334906,低波动,2.1336,-14.720000000000022,-13.140000000000018,利率下行,低利率
2024-09-11,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.14666926462497698,-0.20200604084537532,0.12436195727829906,-0.1963619465917269,低波动,2.1044,-17.159999999999975,-22.819999999999972,利率下行,低利率
2024-09-18,14.0,地产压力与红利占优,熊市,显著下行,地产压力、疫情扰动、低利率下高分红资产重估,-0.16618481624006975,-0.20147857344540732,0.12219443712469172,-0.2063135942886104,低波动,2.0403,-20.260000000000034,-25.480000000000036,利率下行,低利率
2024-09-25,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,-0.07235461305580493,-0.14144569422514508,0.16380650829878765,-0.2063135942886104,低波动,2.0437,-17.88000000000003,-24.39,利率下行,低利率
2024-10-02,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.050950502717975965,-0.008903369548809659,0.27853406377924383,-0.2063135942886104,高波动,2.0437,-19.890000000000008,-24.00000000000002,利率下行,低利率
2024-10-09,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.12117792010586159,0.04195548177918629,0.28364472386276074,-0.2063135942886105,高波动,2.176,-9.47,-12.119999999999997,利率震荡,低利率
2024-10-16,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.07331514607609324,-0.006560865471646027,0.2969693633286837,-0.2063135942886105,高波动,2.1331,-12.669999999999959,-12.769999999999992,利率下行,低利率
2024-10-23,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.12807930680855484,0.07451866449216271,0.30525886514420303,-0.2063135942886104,高波动,2.1559,-8.220000000000027,-11.680000000000001,利率震荡,低利率
2024-10-30,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.08764688838830215,0.05001133229039412,0.3014608491033242,-0.2063135942886103,高波动,2.1597,1.0299999999999976,-11.299999999999999,利率震荡,低利率
2024-11-06,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.12560575096661952,0.07798186329259771,0.30672948622594864,-0.20631359428861018,高波动,2.1234,-1.7999999999999794,-17.209999999999994,利率震荡,低利率
2024-11-13,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.15083328103337124,0.08862951795036755,0.3067327635169982,-0.19869957983994557,高波动,2.0876,-10.899999999999999,-21.43999999999999,利率下行,低利率
2024-11-20,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.10411571154528643,0.06285454920929157,0.3116736028000845,-0.19039644225406904,高波动,2.1025,-6.449999999999978,-20.979999999999997,利率震荡,低利率
2024-11-27,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.10009663550664616,0.044119484857944036,0.31239642147440166,-0.17422444686774585,高波动,2.0553,-11.20000000000001,-22.230000000000018,利率下行,低利率
2024-12-04,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.1483404333712144,0.10221423825023357,0.31382816459225543,-0.17422444686774619,高波动,1.9612,-17.239999999999988,-31.96000000000001,利率下行,低利率
2024-12-11,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.18949698707519658,0.1199769998506337,0.3125436760769779,-0.16759223148195834,高波动,1.8218,-28.259999999999998,-45.41999999999997,利率下行,低利率
2024-12-18,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.1613976001035191,0.1245292932325619,0.3154837981639806,-0.16759223148195868,高波动,1.7564,-28.389999999999983,-48.65000000000001,利率下行,低利率
2024-12-25,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.19635630532053305,0.13093750821338168,0.310163221310464,-0.1675922314819588,高波动,1.7365,-30.71999999999999,-48.60000000000002,利率下行,低利率
2025-01-01,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.1892018430899589,0.0983270565346015,0.31063037950720424,-0.16759223148195868,高波动,1.7365,-30.71999999999999,-50.61,利率下行,低利率
2025-01-08,15.0,政策转向修复观察,牛市,显著上行,政策转向、风险偏好修复、科技与稳增长并行,0.14133142214091277,0.07724514584710462,0.3217772639104316,-0.16759223148195868,高波动,1.6069,-56.91000000000002,-66.38000000000002,利率下行,低利率
